,MES DE RECOLECCION,ID,Código factura TR,Fabricante,Marca,Distribuidor TR,Descripciones TR,Codigos de barras TR,Codigo ref en Factura,Descripcion en factura,Tipo promocion,Codigo ref en Factura Dinamica,Descripcion en factura Dinamica,CIUDAD
376,2022-07-01,20,F2505,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (24),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
377,2022-07-01,47,F2380,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIMARCAS S.A.,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,30242775,HIG. SCOTT CUIDADO COMPLETO 3P 1 X 254 MT,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
378,2022-07-01,56,F2358,DRYPERS ANDINA S.A,ELITE,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",0006707,PAPEL HIGIE ELITE DUOROLLAZO 1x24,CON DINAMICA PROMOCIONAL,0006782,GT 1 PAPEL ELITE DUO ROLLAZOX24,MEDELLIN
379,2022-07-01,56,F2404,DRYPERS ANDINA S.A,ELITE,INVERSIONES MERCAVENTAS S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",,P.P PG 48 LI 51 ELITE DUO ROLLAZO,CON DINAMICA PROMOCIONAL,,P.P PG 48 LI 51 ELITE DUO ROLLAZO,MEDELLIN
380,2022-07-01,63,F2381,PAPELES NACIONALES S.A.,ROSAL,DISTRIBUCIONES VASQUEZ HERMANOS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,,PH. ROSAL G ZEN1 MORADO*04,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
381,2022-07-01,70,F2357,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIBUIDORA EL CASTILLO DE ANTIOQUIA,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,NO VISIBLE,PAPEL SCOTT MAXIROLLO X24UN,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
382,2022-07-01,126,F2535,DRYPERS ANDINA S.A,ELITE,AGENCIA CONRADO POSADA,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",008041,ELITE DUO,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
383,2022-07-01,189,F2376,DRYPERS ANDINA S.A,ELITE,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",0009117,PAPEL HIG ELITE M AX DH 1X30,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
384,2022-07-01,189,F2448,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIMARCAS S.A.,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,30242775,HIG. SCOTT CUIDADO COMPLETO 3P 1 X 254 MT,CON DINAMICA PROMOCIONAL,OFK-302,(2775)HIG. SCOTT CUIDADO COMPLETO 3P 24X1X254 PEGASUS,MEDELLIN
385,2022-07-01,207,F2387,DRYPERS ANDINA S.A,ELITE,DISARCO TAT S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",5455,PH. ELITE MAX DH X 15,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
386,2022-07-01,207,F2425,DRYPERS ANDINA S.A,ELITE,MARCAS Y DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",29533,ELITE ROLLAZO PAGUE 24 LLEVE 25,CON DINAMICA PROMOCIONAL,29533,ELITE ROLLAZO PAGUE 24 LLEVE 25,MEDELLIN
387,2022-07-01,207,F2480,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,SERDISTAT S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,62173,P.H SCOTT CUIDADO COMPLETO X 24 ROLLOS + 2 ROLLOS CUIDCPLT,CON DINAMICA PROMOCIONAL,62173,P.H SCOTT CUIDADO COMPLETO X 24 ROLLOS + 2 ROLLOS CUIDCPLT,MEDELLIN
388,2022-07-01,311,F2296,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIMARCAS S.A.,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,30242775,HIG. SCOTT CUIDADO COMPLETO 3P 1 X 254 MT,CON DINAMICA PROMOCIONAL,OFK-302,(2775)HIG. SCOTT CUIDADO COMPLETO 3P 24X1X254 PEGASUS,MEDELLIN
389,2022-07-01,311,F2349,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",0000788,HIG ROSAL SUPERROLLO XXG 1X4X12,CON DINAMICA PROMOCIONAL,0001659,GT 1 HIG SUPERROLLO XXG PAPELES,MEDELLIN
390,2022-07-01,311,F2375,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIMARCAS S.A.,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,30242775,HIG. SCOTT CUIDADO COMPLETO 3P 1 X 254 MT,CON DINAMICA PROMOCIONAL,OFK-302,(2775)HIG. SCOTT CUIDADO COMPLETO 3P 24X1X254 PEGASUS,MEDELLIN
391,2022-07-01,311,F2451,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,POSADA MUÑOZ CONRADO DE JESUS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,000099,SCOTT MAXI ROLLO,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
392,2022-07-01,352,F2487,DRYPERS ANDINA S.A,ELITE,MARCAS Y DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",29533,ELITE ROLLAZO PAGUE 24 LLEVE 25,CON DINAMICA PROMOCIONAL,29533,ELITE ROLLAZO PAGUE 24 LLEVE 25,MEDELLIN
393,2022-07-01,995,F2489,DRYPERS ANDINA S.A,ELITE,DISARCO TAT S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",NO VISIBLE,PH. ELITE MAX DH X 15,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
394,2022-07-01,995,F2499,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIMARCAS S.A.,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,30242775,HIG. SCOTT CUIDADO COMPLETO 3P 1 X 254 MT,CON DINAMICA PROMOCIONAL,OFK-302,(2775)HIG. SCOTT CUIDADO COMPLETO 3P 24X1X254 PEGASUS,MEDELLIN
395,2022-07-01,1016,F2356,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,SERDISTAT S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,62173,P.H SCOTT CUIDADO COMPLETO X 24 ROLLOS + 2 ROLLOS CUIDCPLT,CON DINAMICA PROMOCIONAL,62173,P.H SCOTT CUIDADO COMPLETO X 24 ROLLOS + 2 ROLLOS CUIDCPLT,MEDELLIN
396,2022-07-01,1180,F2379,DRYPERS ANDINA S.A,ELITE,DISTRIRED ANTIOQUIA S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",10050,ELITE MAX AZUL X30,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
397,2022-07-01,1191,F2215,DRYPERS ANDINA S.A,ELITE,MARCAS Y DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",29533,ELITE ROLLAZO PAGUE 24 LLEVE 25,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
398,2022-07-01,1191,F2385,DRYPERS ANDINA S.A,ELITE,MARCAS Y DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",29533,ELITE ROLLAZO PAGUE 24 LLEVE 25,CON DINAMICA PROMOCIONAL,29533,ELITE ROLLAZO PAGUE 24 LLEVE 25,MEDELLIN
399,2022-07-01,1191,F2424,DRYPERS ANDINA S.A,ELITE,TORET DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",NO VISIBLE,OFT P24LL25 PH ELITE DUO ROLLAZO TH X1UND,CON DINAMICA PROMOCIONAL,NO VISIBLE,OFT P24LL25 PH ELITE DUO ROLLAZO TH X1UND,MEDELLIN
400,2022-07-01,1257,F2191,DRYPERS ANDINA S.A,ELITE,MARCAS Y DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",29533,ELITE ROLLAZO PAGUE 24 LLEVE 25,CON DINAMICA PROMOCIONAL,29533,ELITE ROLLAZO PAGUE 24 LLEVE 25,MEDELLIN
401,2022-07-01,1404,F2298,DRYPERS ANDINA S.A,ELITE,DISARCO TAT S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",5422,ELITE DUO ROLLAZO 38 MTS X 12,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
402,2022-07-01,1404,F2298,DRYPERS ANDINA S.A,ELITE,DISARCO TAT S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",5455,PH. ELITE MAX DH X 15,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
403,2022-07-01,1485,F2300,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIBUCIONES VASQUEZ HERMANOS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,PH. SCOTT MAXIRR *24X1 36MTS CUID,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
404,2022-07-01,2695,F2534,DRYPERS ANDINA S.A,ELITE,DISARCO TAT S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",5455,PH. ELITE MAX DH X 15,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
405,2022-07-01,CC15453790  ,F2305,DRYPERS ANDINA S.A,ELITE,MEGATIENDA LA ALSACIA,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",,PH ELITE MGRROLLO X30R,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
406,2022-07-01,CC70952485,F2355,DRYPERS ANDINA S.A,ELITE,DISARCO TAT S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",5455,PH. ELITE MAX DH X 15,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
407,2022-08-01,705,F2599,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DELTA COMPANY SAS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,1962,PH SCOTT CUID. COMPLE,CON DINAMICA PROMOCIONAL,1789,BONI 1 PH SCOTT CUIDA,BARRANQUILLA
408,2022-08-01,2694,F2666,DRYPERS ANDINA S.A,ELITE,COMERCAR MULTIMARCAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",5100441,PH ELITE DUO ROLLAZO TH X12,SIN DINAMICA PROMOCIONAL,,,BARRANQUILLA
409,2022-08-01,2694,F2773,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CHIPER S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,7702425977290,PAPEL HIGIENICO TRIPLE HOJA CUIDADO COMPLETO - SCOTT - PAQUETE 1 UD,SIN DINAMICA PROMOCIONAL,,,BARRANQUILLA
410,2022-08-01,2714,F2598,DRYPERS ANDINA S.A,ELITE,DISTRIABASTOS LTDA.,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",DP0060,PH ELITE DUO ROLLAZO X 24und,SIN DINAMICA PROMOCIONAL,,,BARRANQUILLA
411,2022-08-01,2865,F2772,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DELTA COMPANY SAS,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",3322,PH SCOTT RINDEMAX,CON DINAMICA PROMOCIONAL,1833,BONI 1 SCOTT RINDEMAX,BARRANQUILLA
412,2022-08-01,193,F2542,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CONFI SPRESS,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,2063837,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
413,2022-08-01,193,F2543,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CONFI SPRESS,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,2064430,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
414,2022-08-01,193,F2544,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CONFI SPRESS,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,2064488,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
415,2022-08-01,193,F2646,DRYPERS ANDINA S.A,ELITE,DISTRIMERCA O.R.,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",,ELITE DUO ROJO X24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
416,2022-08-01,193,F2681,PAPELES NACIONALES S.A.,ROSAL,ORGANIZACIÓN CARDENAS S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",7022010045,PAPEL HIG ROSAL XXG UNX48,CON DINAMICA PROMOCIONAL,7022010045,PAPEL HIG ROSAL XXG UNX48,BOGOTA
417,2022-08-01,346,F2549,DRYPERS ANDINA S.A,ELITE,DSOSA S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",100441,P.H ROJO ELITE DUO ROLLAZO *24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
418,2022-08-01,346,F2593,DRYPERS ANDINA S.A,ELITE,DSOSA S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",100441,P.H ROJO ELITE DUO ROLLAZO *24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
419,2022-08-01,346,F2594,DRYPERS ANDINA S.A,ELITE,DSOSA S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",100441,P.H ROJO ELITE DUO ROLLAZO *24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
420,2022-08-01,433,F2406,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",590016,PAP. HIG ELITE ROJO X24U*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
421,2022-08-01,433,F2407,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",590016,PAP. HIG ELITE ROJO X24U*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
422,2022-08-01,433,F2408,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",590016,PAP. HIG ELITE ROJO X24U*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
423,2022-08-01,433,F2409,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",590016,PAP. HIG ELITE ROJO X24U*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
424,2022-08-01,511,F2725,DRYPERS ANDINA S.A,ELITE,NUTRIUM S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",1617005,PH E MEGAROL MAX DH X 1/30,SIN DINAMICA PROMOCIONAL,,,BOGOTA
425,2022-08-01,587,F2734,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-1,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
426,2022-08-01,587,F2743,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,NO VISIBLE,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
427,2022-08-01,611,F2548,PAPELES NACIONALES S.A.,ROSAL,GRUPO RV S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,1312,ROSAL 2EN1 X18,SIN DINAMICA PROMOCIONAL,,,BOGOTA
428,2022-08-01,613,F2660,PAPELES NACIONALES S.A.,ROSAL,ORGANIZACIÓN CARDENAS S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,7022010021,PAPEL HIGIENICO ROSAL *G* 2EN1 18ROLLX3,SIN DINAMICA PROMOCIONAL,,,BOGOTA
429,2022-08-01,673,F2602,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",590105,PAP HIG ELITE MAX DH X30*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
430,2022-08-01,673,F2603,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CONFI SPRESS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-1,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
431,2022-08-01,673,F2756,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",NO VISIBLE,PAP HIG ELITE MAX DH X30*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
432,2022-08-01,690,F2512,DRYPERS ANDINA S.A,ELITE,DULMARCAS M&M S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",ELIT03,PAP HIG ROLLAZO ROJO X24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
433,2022-08-01,865,F2462,DRYPERS ANDINA S.A,ELITE,T.A.T DIMAR S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",17057,PAPEL HIGIENICO ELITE ROLLAZO X 24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
434,2022-08-01,926,F2658,DRYPERS ANDINA S.A,ELITE,GRUPO BENDICON S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",8415,PAPEL HIGIENICO MAX X 30 UND,SIN DINAMICA PROMOCIONAL,,,BOGOTA
435,2022-08-01,932,F2673,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CCESTAN PLUSS SAS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,814032,PH SCOTT CUIDADO COMPLETO X24,CON DINAMICA PROMOCIONAL,,P.H SCOTT CUIDADO COMPLETO 3P X UNIDAD 4743,BOGOTA
436,2022-08-01,966,F2490,DRYPERS ANDINA S.A,ELITE,DSOSA S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",5100441,P.H ROJO ELITE DUO ROLLAZO *24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
437,2022-08-01,1070,F2630,PAPELES NACIONALES S.A.,ROSAL,BODEGA ORIENTAL,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,,PC ROSAL X 54,SIN DINAMICA PROMOCIONAL,,,BOGOTA
438,2022-08-01,1070,F2631,PAPELES NACIONALES S.A.,ROSAL,SURTILIDER S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,210185,PAPEL HIG S.S 2EN1 X18UND*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
439,2022-08-01,1070,F2696,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100-2,PH SCOTT RINDEMAX X 30 UND,CON DINAMICA PROMOCIONAL,,GTS PH SCOTT RINDEMAX XXG X 1 UND,BOGOTA
440,2022-08-01,1070,F2770,PAPELES NACIONALES S.A.,ROSAL,SURTILIDER S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",210193,SUPER ROLLO XXG X12UND*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
441,2022-08-01,1124,F2628,PAPELES NACIONALES S.A.,ROSAL,MEGAOFERTAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,1332,ROSAL PLUS GRANDE IND PCX3X18U,SIN DINAMICA PROMOCIONAL,,,BOGOTA
442,2022-08-01,1156,F2428,DRYPERS ANDINA S.A,ELITE,DSOSA S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",NO VISIBLE,P.H ROJO ELITE DUO ROLLAZO *24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
443,2022-08-01,1156,F2591,DRYPERS ANDINA S.A,ELITE,DULMARCAS M&M S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",ELIT03,PAP HIG ROLLAZO ROJO X24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
444,2022-08-01,1311,F2533,DRYPERS ANDINA S.A,ELITE,GRUPO BENDICON S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",3848,PAPEL HIGIENICO ROLLAZO X 24 UND,SIN DINAMICA PROMOCIONAL,,,BOGOTA
445,2022-08-01,1311,F2540,PAPELES NACIONALES S.A.,ROSAL,GRUPO RV S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,1327,ROSAL G PAGUE 54 LLEVE 57,CON DINAMICA PROMOCIONAL,1327,ROSAL G PAGUE 54 LLEVE 57,BOGOTA
446,2022-08-01,1311,F2586,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA LA MINAJ SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",AP-DP003,PAPEL HIG ELITE ROLLAZO X 24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
447,2022-08-01,1311,F2587,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CONFI SPRESS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-1,PAPEL SCOTT CUIDADO COMPLETO X  24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
448,2022-08-01,1311,F2644,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CONFI SPRESS,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100-2,PH SCOTT RINDEMAX X 30 UND,CON DINAMICA PROMOCIONAL,,GTS PH SCOTT RINDEMAX XXG X 1 UND,BOGOTA
449,2022-08-01,1355,F2541,PAPELES NACIONALES S.A.,ROSAL,T.A.T DIMAR S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,17005 ***,OFERT ROSAL G 2-1 X 18,SIN DINAMICA PROMOCIONAL,,,BOGOTA
450,2022-08-01,1355,F2541,DRYPERS ANDINA S.A,ELITE,T.A.T DIMAR S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",17057,PAPEL HIGIENICO ELITE ROLLAZO X 24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
451,2022-08-01,1355,F2624,PAPELES NACIONALES S.A.,ROSAL,LA CATLEYA AC SAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,21099,PAPEL ROSAL G. X 18 UND,SIN DINAMICA PROMOCIONAL,,,BOGOTA
452,2022-08-01,1355,F2625,PAPELES NACIONALES S.A.,ROSAL,SURTILIDER S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",210250,SUPER ROLLO XXG PG 12 LL13*,CON DINAMICA PROMOCIONAL,,SUPER ROLLO XXG XU BONIF,BOGOTA
